SID,SEASON,NAME,LAT,LON,ISO_TIME
1980199N31284,1980,UNNAMED,30.5,-76.5,1980-07-17 00:00:00
1980199N31284,1980,UNNAMED,30.3,-76.9,1980-07-17 03:00:00
1980199N31284,1980,UNNAMED,30.2,-77.2,1980-07-17 06:00:00
1980199N31284,1980,UNNAMED,30.1,-77.6,1980-07-17 09:00:00
1980199N31284,1980,UNNAMED,30.0,-78.0,1980-07-17 12:00:00
1980199N31284,1980,UNNAMED,29.9,-78.6,1980-07-17 15:00:00
1980199N31284,1980,UNNAMED,29.9,-79.3,1980-07-17 18:00:00
1980199N31284,1980,UNNAMED,29.9,-79.8,1980-07-17 21:00:00
1980199N31284,1980,UNNAMED,29.8,-80.2,1980-07-18 00:00:00
1980199N31284,1980,UNNAMED,29.6,-80.7,1980-07-18 03:00:00
1980199N31284,1980,UNNAMED,29.5,-81.1,1980-07-18 06:00:00
1980199N31284,1980,UNNAMED,29.5,-81.5,1980-07-18 09:00:00
1980199N31284,1980,UNNAMED,29.5,-82.0,1980-07-18 12:00:00
1980199N31284,1980,UNNAMED,29.4,-82.5,1980-07-18 15:00:00
1980199N31284,1980,UNNAMED,29.4,-83.0,1980-07-18 18:00:00
1980199N31284,1980,UNNAMED,29.4,-83.5,1980-07-18 21:00:00
1980199N31284,1980,UNNAMED,29.4,-84.0,1980-07-19 00:00:00
1980199N31284,1980,UNNAMED,29.4,-84.3,1980-07-19 03:00:00
1980199N31284,1980,UNNAMED,29.5,-84.7,1980-07-19 06:00:00
1980199N31284,1980,UNNAMED,29.6,-85.3,1980-07-19 09:00:00
1980199N31284,1980,UNNAMED,29.6,-85.8,1980-07-19 12:00:00
1980199N31284,1980,UNNAMED,29.6,-86.1,1980-07-19 15:00:00
1980199N31284,1980,UNNAMED,29.7,-86.4,1980-07-19 18:00:00
1980199N31284,1980,UNNAMED,29.7,-86.7,1980-07-19 21:00:00
1980199N31284,1980,UNNAMED,29.8,-87.0,1980-07-20 00:00:00
1980199N31284,1980,UNNAMED,29.9,-87.4,1980-07-20 03:00:00
1980199N31284,1980,UNNAMED,29.9,-87.8,1980-07-20 06:00:00
1980199N31284,1980,UNNAMED,29.9,-88.2,1980-07-20 09:00:00
1980199N31284,1980,UNNAMED,30.0,-88.5,1980-07-20 12:00:00
1980199N31284,1980,UNNAMED,30.2,-88.8,1980-07-20 15:00:00
1980199N31284,1980,UNNAMED,30.4,-89.2,1980-07-20 18:00:00
1980199N31284,1980,UNNAMED,30.6,-89.6,1980-07-20 21:00:00
1980199N31284,1980,UNNAMED,30.8,-90.0,1980-07-21 00:00:00
1980200N25270,1980,UNNAMED,25.0,-90.0,1980-07-17 12:00:00
1980200N25270,1980,UNNAMED,25.1,-90.2,1980-07-17 15:00:00
1980200N25270,1980,UNNAMED,25.2,-90.4,1980-07-17 18:00:00
1980200N25270,1980,UNNAMED,25.3,-90.7,1980-07-17 21:00:00
1980200N25270,1980,UNNAMED,25.4,-90.9,1980-07-18 00:00:00
1980200N25270,1980,UNNAMED,25.5,-91.0,1980-07-18 03:00:00
1980200N25270,1980,UNNAMED,25.7,-91.2,1980-07-18 06:00:00
1980200N25270,1980,UNNAMED,25.9,-91.5,1980-07-18 09:00:00
1980200N25270,1980,UNNAMED,26.0,-91.8,1980-07-18 12:00:00
1980200N25270,1980,UNNAMED,26.1,-92.0,1980-07-18 15:00:00
1980200N25270,1980,UNNAMED,26.2,-92.1,1980-07-18 18:00:00
1980200N25270,1980,UNNAMED,26.3,-92.4,1980-07-18 21:00:00
1980200N25270,1980,UNNAMED,26.4,-92.7,1980-07-19 00:00:00
1980200N25270,1980,UNNAMED,26.6,-92.9,1980-07-19 03:00:00
1980200N25270,1980,UNNAMED,26.8,-93.0,1980-07-19 06:00:00
1980200N25270,1980,UNNAMED,26.9,-93.2,1980-07-19 09:00:00
1980200N25270,1980,UNNAMED,27.0,-93.5,1980-07-19 12:00:00
1980200N25270,1980,UNNAMED,27.2,-93.7,1980-07-19 15:00:00
1980200N25270,1980,UNNAMED,27.4,-94.0,1980-07-19 18:00:00
1980200N25270,1980,UNNAMED,27.6,-94.3,1980-07-19 21:00:00
1980200N25270,1980,UNNAMED,27.8,-94.5,1980-07-20 00:00:00
1980200N25270,1980,UNNAMED,27.9,-94.7,1980-07-20 03:00:00
1980200N25270,1980,UNNAMED,28.0,-94.9,1980-07-20 06:00:00
1980200N25270,1980,UNNAMED,28.2,-95.0,1980-07-20 09:00:00
1980200N25270,1980,UNNAMED,28.5,-95.2,1980-07-20 12:00:00
1980200N25270,1980,UNNAMED,28.8,-95.5,1980-07-20 15:00:00
1980200N25270,1980,UNNAMED,29.0,-95.7,1980-07-20 18:00:00
1980200N25270,1980,UNNAMED,29.2,-95.8,1980-07-20 21:00:00
1980200N25270,1980,UNNAMED,29.5,-95.7,1980-07-21 00:00:00
1980200N25270,1980,UNNAMED,29.7,-95.6,1980-07-21 03:00:00
1980200N25270,1980,UNNAMED,30.0,-95.5,1980-07-21 06:00:00
1980200N25270,1980,UNNAMED,30.3,-95.3,1980-07-21 09:00:00
1980200N25270,1980,UNNAMED,30.5,-95.0,1980-07-21 12:00:00
1980204N23287,1980,UNNAMED,23.2,-73.5,1980-07-22 00:00:00
1980204N23287,1980,UNNAMED,23.6,-74.0,1980-07-22 03:00:00
1980204N23287,1980,UNNAMED,24.0,-74.5,1980-07-22 06:00:00
1980204N23287,1980,UNNAMED,24.5,-75.0,1980-07-22 09:00:00
1980204N23287,1980,UNNAMED,25.1,-75.4,1980-07-22 12:00:00
1980204N23287,1980,UNNAMED,25.7,-75.8,1980-07-22 15:00:00
1980204N23287,1980,UNNAMED,26.2,-76.2,1980-07-22 18:00:00
1980204N23287,1980,UNNAMED,26.6,-76.5,1980-07-22 21:00:00
1980204N23287,1980,UNNAMED,27.0,-76.8,1980-07-23 00:00:00
1980204N23287,1980,UNNAMED,27.6,-77.1,1980-07-23 03:00:00
1980204N23287,1980,UNNAMED,28.2,-77.4,1980-07-23 06:00:00
1980204N23287,1980,UNNAMED,28.7,-77.7,1980-07-23 09:00:00
1980204N23287,1980,UNNAMED,29.3,-77.8,1980-07-23 12:00:00
1980204N23287,1980,UNNAMED,30.1,-77.8,1980-07-23 15:00:00
1980204N23287,1980,UNNAMED,30.8,-77.7,1980-07-23 18:00:00
1980204N23287,1980,UNNAMED,31.3,-77.6,1980-07-23 21:00:00
1980204N23287,1980,UNNAMED,31.8,-77.4,1980-07-24 00:00:00
1980204N23287,1980,UNNAMED,32.4,-77.2,1980-07-24 03:00:00
1980204N23287,1980,UNNAMED,33.0,-76.8,1980-07-24 06:00:00
1980204N23287,1980,UNNAMED,33.5,-76.4,1980-07-24 09:00:00
1980204N23287,1980,UNNAMED,34.0,-75.8,1980-07-24 12:00:00
1980204N23287,1980,UNNAMED,34.6,-74.9,1980-07-24 15:00:00
1980204N23287,1980,UNNAMED,35.1,-73.9,1980-07-24 18:00:00
1980204N23287,1980,UNNAMED,35.6,-73.0,1980-07-24 21:00:00
1980204N23287,1980,UNNAMED,36.0,-72.0,1980-07-25 00:00:00
1980204N23287,1980,UNNAMED,36.3,-71.0,1980-07-25 03:00:00
1980204N23287,1980,UNNAMED,36.5,-70.0,1980-07-25 06:00:00
1980204N23287,1980,UNNAMED,36.8,-69.1,1980-07-25 09:00:00
1980204N23287,1980,UNNAMED,37.0,-68.2,1980-07-25 12:00:00
1980204N23287,1980,UNNAMED,37.1,-67.1,1980-07-25 15:00:00
1980204N23287,1980,UNNAMED,37.2,-66.0,1980-07-25 18:00:00
1980204N23287,1980,UNNAMED,37.4,-65.0,1980-07-25 21:00:00
1980204N23287,1980,UNNAMED,37.6,-64.0,1980-07-26 00:00:00
1980214N11330,1980,ALLEN,11.0,-30.0,1980-07-31 12:00:00
1980214N11330,1980,ALLEN,11.0,-31.1,1980-07-31 15:00:00
1980214N11330,1980,ALLEN,10.9,-32.2,1980-07-31 18:00:00
1980214N11330,1980,ALLEN,10.8,-33.3,1980-07-31 21:00:00
1980214N11330,1980,ALLEN,10.8,-34.3,1980-08-01 00:00:00
1980214N11330,1980,ALLEN,10.7,-35.3,1980-08-01 03:00:00
1980214N11330,1980,ALLEN,10.7,-36.4,1980-08-01 06:00:00
1980214N11330,1980,ALLEN,10.7,-37.5,1980-08-01 09:00:00
1980214N11330,1980,ALLEN,10.7,-38.6,1980-08-01 12:00:00
1980214N11330,1980,ALLEN,10.7,-39.7,1980-08-01 15:00:00
1980214N11330,1980,ALLEN,10.7,-40.7,1980-08-01 18:00:00
1980214N11330,1980,ALLEN,10.8,-41.8,1980-08-01 21:00:00
1980214N11330,1980,ALLEN,11.0,-42.8,1980-08-02 00:00:00
1980214N11330,1980,ALLEN,11.2,-43.8,1980-08-02 03:00:00
1980214N11330,1980,ALLEN,11.4,-44.8,1980-08-02 06:00:00
1980214N11330,1980,ALLEN,11.6,-45.8,1980-08-02 09:00:00
1980214N11330,1980,ALLEN,11.9,-46.9,1980-08-02 12:00:00
1980214N11330,1980,ALLEN,12.1,-48.0,1980-08-02 15:00:00
1980214N11330,1980,ALLEN,12.3,-49.1,1980-08-02 18:00:00
1980214N11330,1980,ALLEN,12.4,-50.3,1980-08-02 21:00:00
1980214N11330,1980,ALLEN,12.4,-51.4,1980-08-03 00:00:00
1980214N11330,1980,ALLEN,12.5,-52.5,1980-08-03 03:00:00
1980214N11330,1980,ALLEN,12.6,-53.6,1980-08-03 06:00:00
1980214N11330,1980,ALLEN,12.7,-54.6,1980-08-03 09:00:00
1980214N11330,1980,ALLEN,12.8,-55.6,1980-08-03 12:00:00
1980214N11330,1980,ALLEN,12.8,-56.6,1980-08-03 15:00:00
1980214N11330,1980,ALLEN,12.9,-57.5,1980-08-03 18:00:00
1980214N11330,1980,ALLEN,13.1,-58.3,1980-08-03 21:00:00
1980214N11330,1980,ALLEN,13.3,-59.1,1980-08-04 00:00:00
1980214N11330,1980,ALLEN,13.4,-60.0,1980-08-04 03:00:00
1980214N11330,1980,ALLEN,13.6,-61.0,1980-08-04 06:00:00
1980214N11330,1980,ALLEN,13.8,-62.0,1980-08-04 09:00:00
1980214N11330,1980,ALLEN,14.0,-63.0,1980-08-04 12:00:00
1980214N11330,1980,ALLEN,14.2,-64.0,1980-08-04 15:00:00
1980214N11330,1980,ALLEN,14.4,-64.9,1980-08-04 18:00:00
1980214N11330,1980,ALLEN,14.6,-65.8,1980-08-04 21:00:00
1980214N11330,1980,ALLEN,14.8,-66.7,1980-08-05 00:00:00
1980214N11330,1980,ALLEN,15.1,-67.6,1980-08-05 03:00:00
1980214N11330,1980,ALLEN,15.4,-68.6,1980-08-05 06:00:00
1980214N11330,1980,ALLEN,15.6,-69.6,1980-08-05 09:00:00
1980214N11330,1980,ALLEN,15.9,-70.5,1980-08-05 12:00:00
1980214N11330,1980,ALLEN,16.1,-71.4,1980-08-05 15:00:00
1980214N11330,1980,ALLEN,16.5,-72.3,1980-08-05 18:00:00
1980214N11330,1980,ALLEN,17.2,-73.0,1980-08-05 21:00:00
1980214N11330,1980,ALLEN,17.8,-73.8,1980-08-06 00:00:00
1980214N11330,1980,ALLEN,18.1,-74.8,1980-08-06 03:00:00
1980214N11330,1980,ALLEN,18.3,-75.9,1980-08-06 06:00:00
1980214N11330,1980,ALLEN,18.7,-76.9,1980-08-06 09:00:00
1980214N11330,1980,ALLEN,19.2,-78.0,1980-08-06 12:00:00
1980214N11330,1980,ALLEN,19.7,-79.1,1980-08-06 15:00:00
1980214N11330,1980,ALLEN,20.0,-80.1,1980-08-06 18:00:00
1980214N11330,1980,ALLEN,20.1,-81.0,1980-08-06 21:00:00
1980214N11330,1980,ALLEN,20.1,-81.9,1980-08-07 00:00:00
1980214N11330,1980,ALLEN,20.2,-82.8,1980-08-07 03:00:00
1980214N11330,1980,ALLEN,20.4,-83.6,1980-08-07 06:00:00
1980214N11330,1980,ALLEN,20.7,-84.2,1980-08-07 09:00:00
1980214N11330,1980,ALLEN,21.0,-84.8,1980-08-07 12:00:00
1980214N11330,1980,ALLEN,21.4,-85.6,1980-08-07 15:00:00
1980214N11330,1980,ALLEN,21.8,-86.4,1980-08-07 18:00:00
1980214N11330,1980,ALLEN,22.0,-87.2,1980-08-07 21:00:00
1980214N11330,1980,ALLEN,22.2,-87.9,1980-08-08 00:00:00
1980214N11330,1980,ALLEN,22.5,-88.6,1980-08-08 03:00:00
1980214N11330,1980,ALLEN,22.8,-89.2,1980-08-08 06:00:00
1980214N11330,1980,ALLEN,23.1,-89.9,1980-08-08 09:00:00
1980214N11330,1980,ALLEN,23.4,-90.5,1980-08-08 12:00:00
1980214N11330,1980,ALLEN,23.6,-91.2,1980-08-08 15:00:00
1980214N11330,1980,ALLEN,23.9,-91.8,1980-08-08 18:00:00
1980214N11330,1980,ALLEN,24.2,-92.4,1980-08-08 21:00:00
1980214N11330,1980,ALLEN,24.5,-93.0,1980-08-09 00:00:00
1980214N11330,1980,ALLEN,24.8,-93.6,1980-08-09 03:00:00
1980214N11330,1980,ALLEN,25.0,-94.2,1980-08-09 06:00:00
1980214N11330,1980,ALLEN,25.1,-94.8,1980-08-09 09:00:00
1980214N11330,1980,ALLEN,25.2,-95.4,1980-08-09 12:00:00
1980214N11330,1980,ALLEN,25.3,-95.8,1980-08-09 15:00:00
1980214N11330,1980,ALLEN,25.4,-96.1,1980-08-09 18:00:00
1980214N11330,1980,ALLEN,25.6,-96.5,1980-08-09 21:00:00
1980214N11330,1980,ALLEN,25.8,-96.8,1980-08-10 00:00:00
1980214N11330,1980,ALLEN,25.9,-97.0,1980-08-10 03:00:00
1980214N11330,1980,ALLEN,26.1,-97.2,1980-08-10 06:00:00
1980214N11330,1980,ALLEN,26.4,-97.6,1980-08-10 09:00:00
1980214N11330,1980,ALLEN,26.7,-98.1,1980-08-10 12:00:00
1980214N11330,1980,ALLEN,27.0,-98.6,1980-08-10 15:00:00
1980214N11330,1980,ALLEN,27.3,-99.0,1980-08-10 18:00:00
1980214N11330,1980,ALLEN,27.5,-99.4,1980-08-10 21:00:00
1980214N11330,1980,ALLEN,27.7,-99.8,1980-08-11 00:00:00
1980214N11330,1980,ALLEN,27.8,-100.3,1980-08-11 03:00:00
1980214N11330,1980,ALLEN,28.0,-100.9,1980-08-11 06:00:00
1980214N11330,1980,ALLEN,28.2,-101.4,1980-08-11 09:00:00
1980214N11330,1980,ALLEN,28.5,-101.9,1980-08-11 12:00:00
1980214N11330,1980,ALLEN,28.7,-102.4,1980-08-11 15:00:00
1980214N11330,1980,ALLEN,28.9,-102.9,1980-08-11 18:00:00
1980226N15339,1980,UNNAMED,15.0,-21.0,1980-08-13 00:00:00
1980226N15339,1980,UNNAMED,15.1,-21.7,1980-08-13 03:00:00
1980226N15339,1980,UNNAMED,15.2,-22.5,1980-08-13 06:00:00
1980226N15339,1980,UNNAMED,15.4,-23.3,1980-08-13 09:00:00
1980226N15339,1980,UNNAMED,15.8,-24.2,1980-08-13 12:00:00
1980226N15339,1980,UNNAMED,16.2,-25.1,1980-08-13 15:00:00
1980226N15339,1980,UNNAMED,16.7,-25.9,1980-08-13 18:00:00
1980226N15339,1980,UNNAMED,17.2,-26.5,1980-08-13 21:00:00
1980226N15339,1980,UNNAMED,17.8,-27.1,1980-08-14 00:00:00
1980226N15339,1980,UNNAMED,18.3,-27.9,1980-08-14 03:00:00
1980226N15339,1980,UNNAMED,18.8,-28.7,1980-08-14 06:00:00
1980226N15339,1980,UNNAMED,19.4,-29.3,1980-08-14 09:00:00
1980226N15339,1980,UNNAMED,20.0,-30.0,1980-08-14 12:00:00
1980226N15339,1980,UNNAMED,20.5,-30.9,1980-08-14 15:00:00
1980226N15339,1980,UNNAMED,21.0,-31.7,1980-08-14 18:00:00
1980226N15339,1980,UNNAMED,21.5,-32.4,1980-08-14 21:00:00
1980226N15339,1980,UNNAMED,22.0,-33.0,1980-08-15 00:00:00
1980226N15339,1980,UNNAMED,22.6,-33.6,1980-08-15 03:00:00
1980226N15339,1980,UNNAMED,23.2,-34.3,1980-08-15 06:00:00
1980226N15339,1980,UNNAMED,23.9,-35.1,1980-08-15 09:00:00
1980226N15339,1980,UNNAMED,24.8,-35.9,1980-08-15 12:00:00
1980226N15339,1980,UNNAMED,26.0,-36.7,1980-08-15 15:00:00
1980226N15339,1980,UNNAMED,27.3,-37.2,1980-08-15 18:00:00
1980226N15339,1980,UNNAMED,28.7,-37.2,1980-08-15 21:00:00
1980226N15339,1980,UNNAMED,30.0,-36.6,1980-08-16 00:00:00
1980226N15339,1980,UNNAMED,31.1,-35.6,1980-08-16 03:00:00
1980226N15339,1980,UNNAMED,32.1,-34.4,1980-08-16 06:00:00
1980226N15339,1980,UNNAMED,33.0,-33.2,1980-08-16 09:00:00
1980226N15339,1980,UNNAMED,33.8,-31.9,1980-08-16 12:00:00
1980226N15339,1980,UNNAMED,34.5,-30.5,1980-08-16 15:00:00
1980226N15339,1980,UNNAMED,35.2,-29.0,1980-08-16 18:00:00
1980226N15339,1980,UNNAMED,35.9,-27.6,1980-08-16 21:00:00
1980226N15339,1980,UNNAMED,36.7,-26.2,1980-08-17 00:00:00
1980227N13325,1980,BONNIE,12.7,-35.5,1980-08-14 00:00:00
1980227N13325,1980,BONNIE,13.1,-36.1,1980-08-14 03:00:00
1980227N13325,1980,BONNIE,13.5,-36.6,1980-08-14 06:00:00
1980227N13325,1980,BONNIE,14.1,-37.0,1980-08-14 09:00:00
1980227N13325,1980,BONNIE,14.7,-37.3,1980-08-14 12:00:00
1980227N13325,1980,BONNIE,15.2,-37.4,1980-08-14 15:00:00
1980227N13325,1980,BONNIE,15.7,-37.5,1980-08-14 18:00:00
1980227N13325,1980,BONNIE,16.2,-37.7,1980-08-14 21:00:00
1980227N13325,1980,BONNIE,16.7,-37.8,1980-08-15 00:00:00
1980227N13325,1980,BONNIE,17.2,-37.9,1980-08-15 03:00:00
1980227N13325,1980,BONNIE,17.7,-37.9,1980-08-15 06:00:00
1980227N13325,1980,BONNIE,18.2,-38.0,1980-08-15 09:00:00
1980227N13325,1980,BONNIE,18.8,-38.1,1980-08-15 12:00:00
1980227N13325,1980,BONNIE,19.6,-38.3,1980-08-15 15:00:00
1980227N13325,1980,BONNIE,20.4,-38.5,1980-08-15 18:00:00
1980227N13325,1980,BONNIE,21.2,-38.6,1980-08-15 21:00:00
1980227N13325,1980,BONNIE,22.0,-38.7,1980-08-16 00:00:00
1980227N13325,1980,BONNIE,22.9,-38.8,1980-08-16 03:00:00
1980227N13325,1980,BONNIE,23.7,-38.9,1980-08-16 06:00:00
1980227N13325,1980,BONNIE,24.3,-39.0,1980-08-16 09:00:00
1980227N13325,1980,BONNIE,24.8,-39.1,1980-08-16 12:00:00
1980227N13325,1980,BONNIE,25.3,-39.2,1980-08-16 15:00:00
1980227N13325,1980,BONNIE,25.8,-39.4,1980-08-16 18:00:00
1980227N13325,1980,BONNIE,26.4,-39.6,1980-08-16 21:00:00
1980227N13325,1980,BONNIE,27.0,-39.7,1980-08-17 00:00:00
1980227N13325,1980,BONNIE,27.5,-39.9,1980-08-17 03:00:00
1980227N13325,1980,BONNIE,28.0,-40.0,1980-08-17 06:00:00
1980227N13325,1980,BONNIE,28.5,-40.2,1980-08-17 09:00:00
1980227N13325,1980,BONNIE,29.0,-40.3,1980-08-17 12:00:00
1980227N13325,1980,BONNIE,29.5,-40.4,1980-08-17 15:00:00
1980227N13325,1980,BONNIE,30.0,-40.5,1980-08-17 18:00:00
1980227N13325,1980,BONNIE,30.5,-40.5,1980-08-17 21:00:00
1980227N13325,1980,BONNIE,31.1,-40.5,1980-08-18 00:00:00
1980227N13325,1980,BONNIE,31.7,-40.5,1980-08-18 03:00:00
1980227N13325,1980,BONNIE,32.4,-40.5,1980-08-18 06:00:00
1980227N13325,1980,BONNIE,33.2,-40.5,1980-08-18 09:00:00
1980227N13325,1980,BONNIE,34.0,-40.5,1980-08-18 12:00:00
1980227N13325,1980,BONNIE,34.9,-40.5,1980-08-18 15:00:00
1980227N13325,1980,BONNIE,35.9,-40.5,1980-08-18 18:00:00
1980227N13325,1980,BONNIE,36.9,-40.4,1980-08-18 21:00:00
1980227N13325,1980,BONNIE,38.2,-40.2,1980-08-19 00:00:00
1980227N13325,1980,BONNIE,39.9,-40.1,1980-08-19 03:00:00
1980227N13325,1980,BONNIE,41.9,-39.8,1980-08-19 06:00:00
1980227N13325,1980,BONNIE,44.1,-39.2,1980-08-19 09:00:00
1980227N13325,1980,BONNIE,46.5,-38.4,1980-08-19 12:00:00
1980227N13325,1980,BONNIE,48.8,-37.3,1980-08-19 15:00:00
1980227N13325,1980,BONNIE,51.0,-36.0,1980-08-19 18:00:00
1980234N36287,1980,CHARLEY,36.0,-73.0,1980-08-20 12:00:00
1980234N36287,1980,CHARLEY,35.5,-72.5,1980-08-20 15:00:00
1980234N36287,1980,CHARLEY,35.0,-72.0,1980-08-20 18:00:00
1980234N36287,1980,CHARLEY,34.5,-71.5,1980-08-20 21:00:00
1980234N36287,1980,CHARLEY,34.0,-71.0,1980-08-21 00:00:00
1980234N36287,1980,CHARLEY,33.6,-70.3,1980-08-21 03:00:00
1980234N36287,1980,CHARLEY,33.4,-69.5,1980-08-21 06:00:00
1980234N36287,1980,CHARLEY,33.6,-68.7,1980-08-21 09:00:00
1980234N36287,1980,CHARLEY,34.0,-68.0,1980-08-21 12:00:00
1980234N36287,1980,CHARLEY,34.4,-67.4,1980-08-21 15:00:00
1980234N36287,1980,CHARLEY,34.8,-66.8,1980-08-21 18:00:00
1980234N36287,1980,CHARLEY,35.3,-66.2,1980-08-21 21:00:00
1980234N36287,1980,CHARLEY,35.8,-65.7,1980-08-22 00:00:00
1980234N36287,1980,CHARLEY,36.4,-65.2,1980-08-22 03:00:00
1980234N36287,1980,CHARLEY,37.0,-64.8,1980-08-22 06:00:00
1980234N36287,1980,CHARLEY,37.7,-64.7,1980-08-22 09:00:00
1980234N36287,1980,CHARLEY,38.3,-64.7,1980-08-22 12:00:00
1980234N36287,1980,CHARLEY,38.8,-64.7,1980-08-22 15:00:00
1980234N36287,1980,CHARLEY,39.1,-64.9,1980-08-22 18:00:00
1980234N36287,1980,CHARLEY,39.5,-65.4,1980-08-22 21:00:00
1980234N36287,1980,CHARLEY,39.6,-65.9,1980-08-23 00:00:00
1980234N36287,1980,CHARLEY,39.3,-66.4,1980-08-23 03:00:00
1980234N36287,1980,CHARLEY,38.9,-66.7,1980-08-23 06:00:00
1980234N36287,1980,CHARLEY,38.5,-66.5,1980-08-23 09:00:00
1980234N36287,1980,CHARLEY,38.2,-66.0,1980-08-23 12:00:00
1980234N36287,1980,CHARLEY,38.0,-65.4,1980-08-23 15:00:00
1980234N36287,1980,CHARLEY,38.0,-64.7,1980-08-23 18:00:00
1980234N36287,1980,CHARLEY,38.0,-63.9,1980-08-23 21:00:00
1980234N36287,1980,CHARLEY,38.0,-63.1,1980-08-24 00:00:00
1980234N36287,1980,CHARLEY,37.9,-62.4,1980-08-24 03:00:00
1980234N36287,1980,CHARLEY,37.9,-61.7,1980-08-24 06:00:00
1980234N36287,1980,CHARLEY,37.9,-61.0,1980-08-24 09:00:00
1980234N36287,1980,CHARLEY,37.9,-60.2,1980-08-24 12:00:00
1980234N36287,1980,CHARLEY,37.9,-59.3,1980-08-24 15:00:00
1980234N36287,1980,CHARLEY,37.9,-58.2,1980-08-24 18:00:00
1980234N36287,1980,CHARLEY,37.9,-56.7,1980-08-24 21:00:00
1980234N36287,1980,CHARLEY,38.0,-55.0,1980-08-25 00:00:00
1980234N36287,1980,CHARLEY,38.0,-53.2,1980-08-25 03:00:00
1980234N36287,1980,CHARLEY,38.1,-51.3,1980-08-25 06:00:00
1980234N36287,1980,CHARLEY,38.1,-49.2,1980-08-25 09:00:00
1980234N36287,1980,CHARLEY,38.2,-47.0,1980-08-25 12:00:00
1980234N36287,1980,CHARLEY,38.3,-44.6,1980-08-25 15:00:00
1980234N36287,1980,CHARLEY,38.5,-42.2,1980-08-25 18:00:00
1980238N16328,1980,UNNAMED,15.9,-31.6,1980-08-25 00:00:00
1980238N16328,1980,UNNAMED,15.9,-32.9,1980-08-25 03:00:00
1980238N16328,1980,UNNAMED,15.8,-34.0,1980-08-25 06:00:00
1980238N16328,1980,UNNAMED,15.7,-34.7,1980-08-25 09:00:00
1980238N16328,1980,UNNAMED,15.7,-35.3,1980-08-25 12:00:00
1980238N16328,1980,UNNAMED,15.7,-36.1,1980-08-25 15:00:00
1980238N16328,1980,UNNAMED,15.6,-36.9,1980-08-25 18:00:00
1980238N16328,1980,UNNAMED,15.5,-37.6,1980-08-25 21:00:00
1980238N16328,1980,UNNAMED,15.5,-38.3,1980-08-26 00:00:00
1980238N16328,1980,UNNAMED,15.4,-39.1,1980-08-26 03:00:00
1980238N16328,1980,UNNAMED,15.4,-39.8,1980-08-26 06:00:00
1980238N16328,1980,UNNAMED,15.4,-40.4,1980-08-26 09:00:00
1980238N16328,1980,UNNAMED,15.4,-41.0,1980-08-26 12:00:00
1980238N16328,1980,UNNAMED,15.3,-41.9,1980-08-26 15:00:00
1980238N16328,1980,UNNAMED,15.3,-43.0,1980-08-26 18:00:00
1980238N16328,1980,UNNAMED,15.3,-44.0,1980-08-26 21:00:00
1980238N16328,1980,UNNAMED,15.4,-44.9,1980-08-27 00:00:00
1980238N16328,1980,UNNAMED,15.6,-45.8,1980-08-27 03:00:00
1980238N16328,1980,UNNAMED,15.8,-46.8,1980-08-27 06:00:00
1980238N16328,1980,UNNAMED,15.9,-47.8,1980-08-27 09:00:00
1980238N16328,1980,UNNAMED,16.0,-48.8,1980-08-27 12:00:00
1980238N16328,1980,UNNAMED,16.3,-49.8,1980-08-27 15:00:00
1980238N16328,1980,UNNAMED,16.7,-50.8,1980-08-27 18:00:00
1980238N16328,1980,UNNAMED,17.2,-51.8,1980-08-27 21:00:00
1980238N16328,1980,UNNAMED,17.8,-52.7,1980-08-28 00:00:00
1980238N16328,1980,UNNAMED,18.4,-53.5,1980-08-28 03:00:00
1980238N16328,1980,UNNAMED,19.0,-54.3,1980-08-28 06:00:00
1980238N16328,1980,UNNAMED,19.7,-55.1,1980-08-28 09:00:00
1980238N16328,1980,UNNAMED,20.5,-56.0,1980-08-28 12:00:00
1980238N16328,1980,UNNAMED,21.3,-57.0,1980-08-28 15:00:00
1980238N16328,1980,UNNAMED,22.0,-58.0,1980-08-28 18:00:00
1980238N16328,1980,UNNAMED,22.4,-59.0,1980-08-28 21:00:00
1980238N16328,1980,UNNAMED,22.5,-60.0,1980-08-29 00:00:00
1980245N16322,1980,GEORGES,15.6,-38.0,1980-09-01 00:00:00
1980245N16322,1980,GEORGES,15.7,-38.7,1980-09-01 03:00:00
1980245N16322,1980,GEORGES,15.9,-39.4,1980-09-01 06:00:00
1980245N16322,1980,GEORGES,16.1,-40.1,1980-09-01 09:00:00
1980245N16322,1980,GEORGES,16.3,-40.8,1980-09-01 12:00:00
1980245N16322,1980,GEORGES,16.5,-41.4,1980-09-01 15:00:00
1980245N16322,1980,GEORGES,16.8,-42.1,1980-09-01 18:00:00
1980245N16322,1980,GEORGES,17.1,-42.8,1980-09-01 21:00:00
1980245N16322,1980,GEORGES,17.3,-43.7,1980-09-02 00:00:00
1980245N16322,1980,GEORGES,17.4,-44.6,1980-09-02 03:00:00
1980245N16322,1980,GEORGES,17.5,-45.7,1980-09-02 06:00:00
1980245N16322,1980,GEORGES,17.6,-46.9,1980-09-02 09:00:00
1980245N16322,1980,GEORGES,17.7,-48.1,1980-09-02 12:00:00
1980245N16322,1980,GEORGES,17.8,-49.2,1980-09-02 15:00:00
1980245N16322,1980,GEORGES,17.8,-50.3,1980-09-02 18:00:00
1980245N16322,1980,GEORGES,17.8,-51.4,1980-09-02 21:00:00
